,1AO_17,1AO_20,1AO_23,1AO_22,1AC_17,1AC_20,1AC_23,1AC_22,1NO_16,1NO_18,1NO_21,1NO_10,1NC_16,1NC_18,1NC_21,1NC_10,2AO_17,2AO_20,2AO_23,2AO_22,2AC_17,2AC_20,2AC_23,2AC_22,2NO_16,2NO_18,2NO_21,2NO_10,2NC_16,2NC_18,2NC_21,2NC_10,3AO_17,3AO_20,3AO_23,3AO_22,3AC_17,3AC_20,3AC_23,3AC_22,3NO_16,3NO_18,3NO_10,3NC_16,3NC_18,3NC_21,3NC_10,4AO_17,4AO_20,4AO_23,4AO_22,4AC_17,4AC_20,4AC_23,4AC_22,4NO_16,4NO_18,4NO_21,4NO_10,4NC_16,4NC_18,4NC_21,4NC_10,5AO_17,5AO_20,5AO_23,5AO_22,5AC_17,5AC_20,5AC_23,5AC_22,5NO_16,5NO_18,5NO_21,5NO_10,5NC_16,5NC_18,5NC_21,5NC_10,6AO_17,6AO_20,6AO_23,6AO_22,6AC_17,6AC_20,6AC_23,6AC_22,6NO_16,6NO_18,6NO_21,6NO_10,6NC_16,6NC_18,6NC_21,6NC_10
asv41006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154007207,0,0
asv46560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006471933,0,0,0,0,0,0,0.016403466,0,0,0,0,0,0,0,0,0,0,0,0.017273598,0,0.003522367,0,0.019808256,0,0,0,0,0.005141124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asv48072,0,0.039200688,0,0,0,0,0,0,0.015967809,0,0,0.03586286,0,0.027689674,0,0,0,0.009522449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002508655,0,0,0,0,0,0
asv48101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012777103,0,0,0,0,0.006507769,0,0,0,0,0,0,0.004063587,0,0,0,0,0.014426059,0,0.008032129,0,0,0,0,0,0.017448035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asv50543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014313319,0.006163382,0,0,0,0,0,0,0,0,0.0109108,0,0,0,0.001886561,0,0,0.016921669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017005488,0,0,0,0,0,0,0,0,0,0,0,0,0
asv51008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027697861,0,0,0,0,0,0,0,0,0,0,0,0,0.004178375,0,0,0.00966846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01326053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013237581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asv54499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015269608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040428234,0,0,0,0,0,0,0,0.02338133,0,0,0,0,0,0,0,0.153271856,0,0,0,0,0,0,0,0.022144827,0,0
asv54981,0,0.180428518,0,0,0,0,0,0,0.020758152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006556001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130821,0,0,0,0.011605169,0,0,0,0,0,0,0,0,0,0,0,0.012949187,0,0,0,0,0,0,0,0,0,0,0
asv41079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042288981,0,0
asv46913,0,0,0,0.015986358,0,0,0,0,0.002395171,0,0,0.005379429,0.010100719,0,0,0.017258489,0,0,0.003897926,0,0,0,0,0,0.002622401,0,0,0,0,0,0,0.028250868,0,0,0,0,0,0,0,0,0,0,0,0,0.003028101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004819277,0,0,0,0,0,0,0,0,0.002469258,0,0,0,0,0,0,0,0,0.007019937,0,0,0.002077821,0,0,0,0,0,0,0,0,0,0,0
asv29967,0,0,0.046532438,0,0.004791567,0.046711214,0.012719733,0.017871276,0,0.015587223,0.024549918,0,0.010100719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005811025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013567852,0.003253884,0,0,0,0,0.01548515,0.008050558,0.005978537,0.004289691,0,0,0,0,0,0,0,0,0,0,0,0.012683488,0.009407633,0,0,0.002954093,0,0,0,0.005845333,0.00757614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asv01270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003229766,0,0,0,0,0,0,0,0,0,0,0,0.006670351,0.001886561,0,0,0,0,0,0,0.005454637,0,0,0,0,0,0.005367038,0.021672197,0.006730054,0.011239902,0,0,0,0,0,0,0.025381597,0.006366669,0,0,0.00151722,0,0,0,0.011584334,0.014585764,0,0,0,0,0,0,0,0.009275721,0.012802048,0,0,0,0,0,0,0.004801921,0,0,0,0.003728213,0
asv05107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045158652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307834816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015987039,0,0.0075466,0.038424592,0,0,0,0,0,0,0,0
asv07626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003282078,0,0,0,0.003041316,0,0,0.00264145,0.002421503,0,0,0,0,0,0.003243068,0,0.001678585,0.011884954,0,0,0.002358201,0,0,0.004037468,0,0.00567014,0,0,0,0,0,0.001327792,0,0,0,0,0,0.010274676,0,0,0,0,0,0,0,0,0,0,0,0,0.003292344,0,0,0,0,0,0,0,0,0,0.003091907,0,0,0,0,0,0,0,0,0,0,0,0,0
asv08375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036503035,0,0,0,0,0,0,0.011446282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007702634,0,0,0,0,0,0,0,0,0.005619951,0,0,0,0,0,0,0.012385031,0,0.007705466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007111769,0,0,0,0,0,0,0,0.003344873,0,0,0,0,0,0
asv09569,0,0,0,0,0,0.01143589,0,0,0,0,0,0.008965715,0.011928192,0,0,0.015101178,0,0.102327177,0,0,0,0,0,0,0.002622401,0.035915633,0,0,0,0.002421503,0,0,0,0.013181281,0,0,0,0,0,0,0.01193975,0,0,0,0,0,0,0,0.025166922,0,0,0,0.004647272,0,0,0.010789441,0.006139018,0,0,0,0,0,0,0,0.001860327,0.003820002,0,0,0.007610093,0,0,0.018189856,0.010361314,0.041673612,0,0,0.00487111,0,0.009928186,0,0.004267061,0,0,0,0,0,0,0.012204577,0,0.035214086,0,0,0,0,0
asv09776,0,0,0,0.071938612,0,0,0.012719733,0,0.006192717,0,0,0,0.011928192,0.005873567,0.00477669,0.028045045,0,0.010712755,0,0,0,0.026073596,0,0.00459897,0.005708284,0,0.007312156,0.007156659,0.003229766,0.007910558,0,0.016143353,0.008456183,0,0,0,0.004765276,0.002517877,0,0,0,0,0,0.005323793,0.010309532,0.003302674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002220002,0,0,0,0,0,0,0,0,0,0,0,0.002145524,0,0,0,0,0,0
asv10613,0,0,0,0,0,0,0,0,0.010321196,0.054507087,0,0,0.030926991,0.081516031,0,0,0.003996004,0.00259156,0,0,0,0,0,0,0.006849941,0,0,0,0,0,0,0,0.005085629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007708515,0.015587553,0,0.191944932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asv11490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005701432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010157044,0.003961651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004749409,0,0.005367038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010992356,0,0.018628526,0,0,0,0,0,0.004440004,0,0,0,0,0,0,0,0.007521851,0,0.005123279,0,0,0,0,0.006973987,0,0,0
asv12211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021112503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015973023,0.024272824,0,0,0,0.002471862,0,0,0,0,0,0,0,0,0,0,0.005995512,0.010716443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asv12410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003570918,0,0.010453963,0,0,0,0,0,0.009123949,0,0,0,0,0,0,0.001271407,0,0,0,0.008169045,0,0,0,0,0,0,0,0.012112403,0,0.00567014,0.001850162,0.013204516,0.003741185,0,0,0,0,0,0,0,0.004214963,0,0.009761292,0,0,0,0,0.00558098,0,0,0.011558784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02236928,0
asv14705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099794175,0,0,0,0,0,0,0,0,0,0
asv20952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009229891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00721303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007770008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043415921,0,0
asv25144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009416956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005975064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asv25197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147967709,0,0
asv26316,0,0,0,0,0,0,0,0,0,0,0,0,0.011543678,0,0,0,0,0,0,0,0,0,0.005964897,0,0,0,0,0,0,0,0,0,0.003814222,0,0,0,0,0,0.014526054,0,0.005510654,0,0,0,0.007168073,0,0.009922744,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021622525,0,0.012851406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004579258,0,0,0
asv33560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011951945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047665575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asv34408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015412015,0,0,0,0.035341365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013166495,0.007132566,0,0
asv37242,0,0,0,0,0,0,0,0,0,0,0,0,0.008657759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012524154,0,0,0,0.026905588,0,0,0,0,0,0,0,0,0,0,0,0.006854832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011540847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018201675,0,0,0,0,0,0.027443398,0,0,0,0,0,0,0,0,0,0
asv39178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005873567,0,0,0,0,0,0,0.00137493,0,0,0,0,0,0,0,0,0,0,0.004035838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007087675,0,0,0,0,0.00255615,0,0,0.002683519,0,0,0.008429926,0,0.003549561,0,0,0,0,0,0,0.00462328,0,0,0,0,0,0.001480188,0.004167361,0,0,0,0,0,0.002960069,0,0.024735255,0.012802048,0,0,0,0,0,0,0,0,0.001394797,0,0,0
asv39191,0,0,0,0,0,0,0,0,0,0,0,0,0.011543678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015398136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009625056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006769666,0,0,0,0,0,0,0.004184392,0,0,0
asv39801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003947514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150002517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003295816,0.003820002,0.06164373,0,0,0.010975572,0,0.002995896,0,0,0.021403693,0,0,0,0,0.018758741,0,0,0,0,0,0.0075466,0,0,0,0,0.004852171,0,0,0.013048746,0
asv40256,0,0,0,0.386336992,0,0,0,0,0.008256956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016403466,0,0,0,0,0,0,0,0,0,0,0.005207791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00748237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asv42154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072216258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asv42234,0,0,0,0,0,0,0,0.012765197,0,0,0,0,0,0,0,0,0,0,0,0.006533727,0,0,0,0,0,0.002280987,0,0,0,0.006152656,0,0,0,0.00868453,0,0.00810767,0.004931314,0,0.030372659,0.046283692,0.021503288,0.010290514,0,0,0.026788623,0,0,0,0.00732124,0,0,0.01278075,0.010584034,0.013936635,0,0.00523122,0,0,0,0.007099121,0.003120125,0,0,0.001709197,0.003295816,0.008913337,0,0,0.005073395,0.004703816,0,0,0.002220282,0,0,0.005343165,0,0.01515228,0,0,0.011031329,0,0.022403585,0,0,0,0.033301313,0.012922494,0.003344873,0,0,0,0,0,0
asv42726,0,0,0,0.007993179,0,0,0,0.007659118,0,0.006940696,0,0.008965715,0,0.006712648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010734989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001709197,0,0.015280006,0,0,0.006068882,0,0,0,0,0,0,0,0,0,0,0.002960069,0,0,0,0,0,0,0,0.005025414,0,0,0,0,0,0,0
asv47578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226258,0,0,0.030821865,0,0,0,0,0,0,0,0,0,0,0,0,0.011229413,0,0,0.01600256,0,0,0,0.010246558,0,0,0,0.006469561,0,0,0,0
asv48208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006564156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003906555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007986512,0.065522621,0,0,0,0,0,0,0,0.012683488,0,0,0,0,0,0,0.018701077,0.079950683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005706053,0,0
asv53722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005343085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042874551,0,0,0,0,0,0,0,0,0,0
asv55505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040263052,0,0.004566627,0,0,0,0.052056515,0,0,0.006726397,0,0,0,0,0,0.003906555,0,0,0,0,0,0.004700079,0,0,0,0,0,0,0,0,0,0.00619406,0,0,0,0,0,0.011536072,0.00624025,0,0,0,0,0.006366669,0,0.003225182,0,0,0.086933124,0,0,0,0,0,0,0.00505076,0,0,0,0,0,0,0.005265296,0,0,0,0,0,0,0,0,0.003728213,0
asv03474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003356324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007264509,0,0.020179191,0,0,0,0,0,0,0.007923302,0,0,0,0,0,0.015232156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006827492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asv08813,0,0,0,0,0,0,0,0,0.014449674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00264145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009815968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008873902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007132566,0,0
asv09979,0,0,0,0,0,0,0,0,0.002395171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006726397,0,0,0,0,0,0,0,0,0,0,0,0,0.008074935,0,0,0,0,0,0,0,0.001781028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198964635,0,0,0,0,0,0,0,0,0,0
asv25056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014292396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006316022,0,0,0,0,0,0,0.007623259,0,0,0.026070958,0.017159238,0,0,0,0,0,0,0,0.006530438,0,0,0,0,0,0,0,0,0,0.014457831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002770428,0,0,0,0,0.011707056,0,0,0,0,0,0
asv34347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003028101,0,0,0,0,0,0,0,0.005936762,0,0,0,0,0,0,0,0.023358772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asv37901,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006712648,0,0.008629245,0,0,0,0.011760709,0.002885725,0.009018991,0,0,0.006556001,0,0,0,0,0,0,0,0,0.006075756,0,0,0,0.001562622,0,0,0.020653776,0.005659683,0,0,0,0,0,0.002992497,0.004401505,0,0,0,0.007334773,0,0,0.008416689,0.022020436,0.021074816,0,0,0,0,0.009638554,0,0.011454867,0.008913337,0.015410933,0,0,0,0,0.01953958,0.007143771,0.020836806,0.015566322,0,0,0,0,0.009873546,0.01296502,0.009275721,0,0,0,0,0,0.012204577,0.002860698,0.014405762,0,0.004184392,0,0,0
asv38225,0,0,0,0,0,0.005336749,0,0.025530394,0,0,0,0,0,0,0.057320277,0.030202356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001907111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015405269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003770967,0,0,0,0,0,0,0.014488854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asv45010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192617219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asv45746,0,0,0.012527964,0,0,0,0.0763184,0,0.008256956,0.033274256,0,0,0.058775805,0.05129274,0,0,0,0.006219744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003083603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asv54961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746721549,0,0,0,0,0,0,0.017448035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asv37171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010074367,0.01308558,0,0
asv44382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039290379,0,0.01826484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007179163,0.009198401,0.033613445,0,0,0,0,0
asv06797,0.021770231,0,0.028635347,0,0.005932807,0,0,0,0,0,0,0,0,0,0,0,0,0.006219744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002466882,0,0,0,0,0,0,0,0,0,0,0,0,0.003606515,0,0,0,0,0,0,0,0,0,0,0,0.002954093,0,0,0,0.003330003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asv43521,0,0,0,0,0.017968376,0,0,0.007659118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002641101,0,0,0,0,0,0,0,0,0,0,0.009352962,0,0,0,0.01238812,0,0,0.003069509,0,0,0,0,0,0,0,0,0,0,0,0.012335665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asv00062,0,0,0,0,0.050005085,0,0,0,0.041516303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023554906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064298658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22574655,0,0
asv00631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169805797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asv00894,0,0,0,0,0,0,0,0,0,0,0,0.007172572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010734989,0.013207248,0,0,0,0.00352341,0,0,0,0,0.014701393,0.019808256,0,0,0,0,0.075591841,0.007065568,0,0,0,0,0,0,0,0.021480864,0,0,0,0,0,0,0,0.041835572,0,0,0,0,0,0,0,0.053111722,0.01254351,0,0,0,0.020836806,0,0,0,0,0.016546977,0,0,0,0,0,0,0,0,0,0,0,0.008086951,0.045086927,0.07247398,0,0
asv01120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032000263,0,0,0,0,0,0,0,0.125560812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077973712,0.01075211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018032574,0,0,0,0,0,0,0,0.005918961,0,0,0,0.020722628,0,0,0,0,0.128794384,0,0,0,0,0,0.129500852,0,0,0,0,0,0,0,0,0.010065831,0,0
